host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,accommodates,bathrooms_text,bedrooms,beds,price,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire,property_type_Other,property_type_Private,property_type_Room,property_type_Shared,Backyard,Baking sheet,Bathtub,Bed linens,Board games,Body soap,Books and reading material,Carbon monoxide alarm,Central heating,Cleaning products,Clothing storage: closet,Coffee Facilities,Coffee maker,Cooking basics,Crib,Dedicated workspace,Dining table,Dishes and silverware,Dishwasher,Dryer,Drying rack for clothing,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,First aid kit,Free parking on premises,Free street parking,Free washer – In unit,Freezer,Hangers,Heating,High chair,Host greets you,Hot water,Hot water kettle,Indoor fireplace,Iron,Kitchen,Laundromat nearby,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outdoor furniture,Oven,Pack ’n play/Travel crib,Paid parking off premises,Pets allowed,Private entrance,Refrigerator,Room-darkening shades,Self check-in,Shower gel,Single level home,Smoke alarm,Soap,Stove,TV,Toaster,Washer,WiFi,Wine glasses,reviews_pc1,availability_pc1,nights_pc1
4,0.83,0.83,0,1,3,3,1,1,"Inverleith, Goldenacre and Warriston",1,2.5,1.0,1.0,1.6532125137753437,1,94,0,0,0,1,0,1,0,1.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,-1.748823895829754,-2.2292875189345223,1.2849478207893108
4,1.0,1.0,0,1,1,1,1,1,"Old Town, Princes Street and Leith Street",6,1.0,3.0,3.0,2.214843848047698,1,119,18,1,1,1,1,0,0,1.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,-0.5425583882191117,1.677816556333651,1.4369602810485897
4,1.0,0.99,1,9,13,2,1,1,Shandon,4,1.0,2.0,2.0,1.968482948553935,1,158,26,1,1,6,6,0,0,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0.46746592034415513,-0.1943745480715864,0.3808772348727848
2,0.78,0.46,0,1,1,2,1,1,"Blackford, West Mains and Mayfield Road",2,1.0,1.0,1.0,1.8129133566428555,1,19,7,0,0,1,0,1,0,0.21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5874975936123118,3.2365024143515795,1.0230571662049868
4,1.0,1.0,1,31,65,2,1,0,New Town East and Gayfield,4,3.0,2.0,3.0,2.311753861055754,1,134,36,3,1,31,31,0,0,1.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0.5482444882426382,1.4801488042016273,1.2849478207893108
4,1.0,0.99,1,1,2,2,1,1,"Old Town, Princes Street and Leith Street",3,1.0,1.0,2.0,1.9867717342662448,1,456,72,4,0,1,1,0,0,5.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,-1.1239400043990735,-0.8219139821554388,1.0301822969065033
2,1.0,0.93,1,1,1,2,1,1,Dalry and Fountainbridge,3,1.5,2.0,2.0,2.110589710299249,1,239,48,2,0,1,1,0,0,2.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,-1.119738590481688,1.3815893100699947,1.2849478207893108
2,0.91,0.46,1,4,5,2,1,1,Trinity,2,1.0,1.0,1.0,1.7781512503836436,1,173,8,0,0,4,3,1,0,1.87,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,-1.041582506843533,-1.3246879383722825,2.332510439126604
2,1.0,0.74,1,1,2,2,1,1,Merchiston and Greenhill,4,2.0,2.0,2.0,2.037426497940624,1,122,18,2,0,1,1,0,0,1.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,-1.99591686755707,-2.2735229446858236,1.2849478207893108
4,1.0,0.99,1,9,13,2,1,1,Shandon,3,1.0,2.0,2.0,1.9242792860618816,1,86,5,1,1,6,6,0,0,0.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,-0.05228343215607277,-0.1943745480715864,0.3808772348727848
4,1.0,1.0,1,3,3,2,1,1,Abbeyhill,6,1.5,2.0,6.0,1.9590413923210936,1,29,11,2,1,2,2,0,0,0.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,-1.0625922873861768,-2.3901314080870395,0.7731079648006797
4,1.0,1.0,1,1,1,2,1,1,Comely Bank,2,1.0,1.0,1.0,1.9395192526186185,1,444,72,5,1,1,1,0,0,4.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,-1.5822725916293878,0.7435859059471055,1.0135020337420824
4,1.0,1.0,0,1,2,2,1,1,Gorgie East,6,3.0,3.0,3.0,2.100370545117563,1,253,56,1,0,1,1,0,0,2.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0.30300927248613485,-0.05902788875850214,1.0230571662049868
2,0.9,0.33,0,1,1,3,1,1,Colinton and Kingsknowe,2,1.0,1.0,2.0,1.505149978319906,1,12,0,0,0,1,0,1,0,0.21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,-2.3643245907791606,-2.3306891012263273,-1.9402390148156967
4,1.0,1.0,1,2,2,2,1,1,Broughton South,2,1.0,1.0,1.0,1.8750612633917,1,601,93,3,0,2,2,0,0,6.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,-1.3783133630497604,0.8068005741489092,1.0471654340030299
4,1.0,0.97,1,3,4,2,1,1,Canonmills and New Town North,4,2.0,2.0,2.0,2.0,1,860,122,8,0,3,1,2,0,9.47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,-1.1995563264839695,-1.3123036215961912,-2.1315965551748866
4,1.0,0.8,0,1,1,2,1,1,South Leith,2,1.5,1.0,1.0,1.8325089127062364,1,164,32,1,0,1,1,0,0,2.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,-0.6739565233917866,1.1627539850661892,-1.8229664937120973
3,1.0,0.84,1,3,3,2,1,1,Trinity,8,2.5,4.0,6.0,2.629409599102719,1,35,4,0,0,2,2,0,0,0.39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,-1.8324451130879458,-2.274124133944784,-1.449985422957809
4,1.0,0.99,0,3,9,2,1,1,Marchmont East and Sciennes,2,1.0,1.0,2.0,1.7634279935629373,1,382,48,2,1,3,3,0,0,4.27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,2.447141619472303,0.7639233208952744,0.0048630235503813605
4,1.0,0.99,1,2,2,2,1,1,Tollcross,6,2.0,3.0,5.0,2.292256071356476,1,415,85,4,0,1,1,0,0,4.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,-1.4680814866662637,-0.09685831327315067,-2.2231515339531085
3,1.0,0.73,1,1,1,2,1,1,"Canongate, Southside and Dumbiedykes",2,1.5,1.0,1.0,2.093421685162235,1,163,24,1,0,1,0,1,0,1.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,-1.4274416525700953,0.8495211393217464,-2.1174072097586936
2,0.56,0.44,0,6,8,2,1,1,"Old Town, Princes Street and Leith Street",6,1.0,3.0,3.0,2.515873843711679,1,112,1,0,0,5,5,0,0,1.42,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.23489589171826,-2.0598116110444966,-1.2244193820402631
4,1.0,1.0,1,1,1,2,1,1,"Old Town, Princes Street and Leith Street",6,2.0,3.0,4.0,2.4668676203541096,1,188,34,1,1,1,1,0,0,2.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,-0.7183186339182519,1.0548013707323733,0.7004951982559241
3,1.0,0.96,1,1,1,2,1,1,Broughton North and Powderhall,2,1.0,1.0,1.0,2.0,1,154,39,2,0,1,1,0,0,1.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,-1.8891539650746754,0.5903869651896767,1.0230571662049868
4,1.0,0.89,1,2,5,2,1,1,"Craigleith, Orchard Brae and Crewe Toll",2,1.0,1.0,1.0,1.662757831681574,1,458,79,1,0,1,0,1,0,5.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0.8429028938901384,-2.622145956371552,0.8337792781654197
4,0.9,0.93,0,5,8,2,1,1,"Old Town, Princes Street and Leith Street",5,1.5,2.0,4.0,2.2068258760318495,1,332,37,0,1,2,2,0,0,3.63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,-0.15717891181623503,1.703154017057101,1.2849478207893108
4,1.0,1.0,1,1,1,2,1,1,Deans Village,6,3.5,4.0,4.0,2.307496037913213,1,74,27,0,0,1,1,0,0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,-2.031305813973233,-2.0421095856602722,1.0230571662049868
3,0.86,0.85,1,1,3,2,1,1,Meadowbank and Abbeyhill North,1,1.5,1.0,1.0,1.6989700043360187,1,131,26,0,0,1,0,1,0,1.44,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,-0.5997371212339483,-2.7381532305138077,-2.294171596673066
3,1.0,0.92,0,1,3,2,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,1.0,1.6020599913279623,1,210,42,3,0,1,0,1,0,2.34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1.9278562717854884,-1.0762871677693393,-1.9553425408087879
4,1.0,0.96,0,1,3,2,1,1,Abbeyhill,5,1.0,3.0,3.0,2.2405492482826,1,100,40,2,0,1,1,0,0,1.11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,-0.2907686727053352,0.9992154815111075,0.5227028945099585
4,1.0,0.91,0,2,3,3,1,0,Morningside,1,1.0,1.0,1.0,1.8260748027008264,1,48,13,1,0,2,0,2,0,0.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,-0.8373304300189488,0.8207415488255484,-1.502597987578008
2,1.0,0.96,1,1,1,3,1,1,"Old Town, Princes Street and Leith Street",4,2.0,2.0,2.0,2.3521825181113627,1,283,68,5,0,1,1,0,0,3.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,-2.1691901356889525,0.800342461529858,1.059363549477365
4,0.9,1.0,0,1,1,2,1,1,New Town East and Gayfield,8,2.0,3.0,4.0,2.4345689040341987,1,102,21,2,1,1,1,0,0,1.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,-0.17158829305769968,1.7639247735405685,1.17586691032036
4,1.0,1.0,1,1,1,1,1,1,Stockbridge,4,1.0,2.0,2.0,2.0,1,243,22,1,1,1,1,0,0,2.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,-0.16739888604115968,1.2068540115070567,0.9940456442810391
4,1.0,1.0,1,1,3,2,1,1,Joppa,5,1.0,2.0,3.0,2.113943352306837,1,268,44,3,0,1,1,0,0,2.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,-1.5677765376037887,-1.608267518618657,0.7004951982559241
4,0.8,1.0,1,2,5,2,1,1,Stockbridge,4,1.0,1.0,1.0,2.0,1,472,56,2,1,2,2,0,0,5.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,-0.013028975690001122,0.37044428082803443,1.0230571662049868
2,1.0,0.75,1,2,2,2,1,1,Western Harbour and Leith Docks,4,1.0,2.0,2.0,1.9294189257142926,1,17,4,0,0,2,1,1,0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,-0.41322373390118566,-2.5061386822292957,1.5468384753736337
3,1.0,1.0,0,1,1,2,1,1,Marchmont West,6,1.0,3.0,3.0,2.255272505103306,1,15,0,0,0,1,1,0,0,0.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,-0.12654706487218428,-2.0421095856602722,-1.4729896015601172
4,1.0,1.0,1,1,1,1,1,1,"Old Town, Princes Street and Leith Street",4,1.0,2.0,2.0,2.167317334748176,1,148,40,3,1,1,1,0,0,1.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,-0.9408794479273848,1.6710954456719957,0.9341610143320045
3,1.0,0.86,1,1,2,2,1,1,Greenbank and The Braids,5,2.0,2.0,4.0,2.3010299956639813,1,32,7,1,0,1,1,0,0,0.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,-2.0157366329982453,-0.43767336006429963,1.4839993768014015
2,0.93,0.74,1,3,3,2,1,1,"Old Town, Princes Street and Leith Street",6,1.0,2.0,5.0,2.173186268412274,1,171,44,1,0,3,3,0,0,1.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,-0.7642142953811566,1.0364448272223965,1.2849478207893108
4,1.0,1.0,1,1,1,2,1,1,Marchmont East and Sciennes,12,3.0,6.0,6.0,2.586587304671755,1,113,23,0,0,1,1,0,0,1.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,-1.1410148184492284,-0.011632932925379225,-0.4124388704536811
4,1.0,1.0,0,3,4,3,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,1.0,1.8260748027008264,1,78,45,1,0,3,0,3,0,0.87,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0.007133940196418104,1.2926267093445296,1.0230571662049868
4,1.0,0.96,0,1,2,2,1,1,"Craigleith, Orchard Brae and Crewe Toll",5,2.0,2.0,4.0,2.0755469613925306,1,55,18,2,0,1,1,0,0,0.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1.0899871256473672,-1.9261023115180156,-1.0261561131165327
3,1.0,0.97,1,1,1,2,1,1,Broughton South,4,2.0,2.0,3.0,2.322219294733919,1,30,20,3,0,1,1,0,0,1.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,-0.4745053405902021,1.4486440962093103,-1.8665674624088402
3,1.0,0.25,0,1,2,2,1,1,Colinton and Kingsknowe,2,1.0,1.0,1.0,1.8750612633917,1,25,1,0,0,1,0,1,0,0.28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-2.0809809057135977,-1.3961610722206401,-2.4906936015490495
4,1.0,1.0,1,1,1,2,1,1,Bruntsfield,3,1.0,1.0,1.0,1.9912260756924949,1,449,44,2,1,1,1,0,0,4.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,-1.2145315073448197,0.6301824230947691,0.7351887329268557
4,1.0,0.99,0,7,9,2,1,1,Easter Road and Hawkhill Avenue,4,1.0,1.0,1.0,2.0086001717619175,1,294,24,1,0,3,3,0,0,3.29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,-0.1910107576361751,1.289082445825631,0.8768139143031201
